FileName,label,specObjID,ra,dec,snMedian_g,class,subclass,resource,paper,type,cluster_name
spec-1380-53084-0396,BSS,1553850774834931712,212.8258,39.13,29.7092,STAR,A0,SDSS,Xxx,field,None
spec-1380-53084-0525,BSS,1553886234084927488,214.4846,39.66264,17.89129,STAR,A0,SDSS,Xxx,field,None
spec-1381-53089-0471,BSS,1554997290668681216,216.5341,38.06164,29.24155,STAR,A0,SDSS,Xxx,field,None
spec-1381-53089-0550,BSS,1555019006023329792,217.6992,38.08273,12.08492,STAR,A0,SDSS,Xxx,field,None
spec-1382-53115-0044,BSS,1556005818145466368,220.5202,36.13565,8.68234,STAR,A0,SDSS,Xxx,field,None
spec-1382-53115-0148,BSS,1556034405447788544,220.2513,36.62337,29.02799,STAR,A0,SDSS,Xxx,field,None
spec-1382-53115-0150,BSS,1556034955203602432,220.1967,36.55326,11.44201,STAR,A0,SDSS,Xxx,field,None
spec-1383-53116-0604,BSS,1557285649696974848,223.6277,36.80003,10.57121,STAR,A0,SDSS,Xxx,field,None
spec-1386-53116-0451,BSS,1560621293097740288,228.8962,33.88811,26.26971,STAR,A0,SDSS,Xxx,field,None
spec-1386-53116-0596,BSS,1560661150394247168,230.3905,33.51041,22.91949,STAR,A0,SDSS,Xxx,field,None
spec-1389-53135-0349,BSS,1563970955590526976,233.5806,30.96803,8.186367,STAR,A0,SDSS,Xxx,field,None
spec-1389-53135-0390,BSS,1563982225584711680,233.9588,30.86894,12.64074,STAR,A0,SDSS,Xxx,field,None
spec-1389-53135-0524,BSS,1564019059224242176,234.7935,31.13452,37.75551,STAR,A0,SDSS,Xxx,field,None
spec-1390-53142-0315,BSS,1565087509765974016,236.3646,28.81038,18.65959,STAR,A0,SDSS,Xxx,field,None
spec-1390-53142-0587,BSS,1565162276556662784,238.6568,29.35776,15.81315,STAR,A0,SDSS,Xxx,field,None
spec-1392-52822-0019,BSS,1567257940350494720,241.3609,26.8225,12.27242,STAR,A0,SDSS,Xxx,field,None
spec-1393-52824-0060,BSS,1568395110285076480,242.8275,25.90746,8.004201,STAR,A0,SDSS,Xxx,field,None
spec-1393-52824-0126,BSS,1568413252226934784,242.5049,25.64087,8.502435,STAR,A0,SDSS,Xxx,field,None
spec-1393-52824-0220,BSS,1568439090750187520,242.1908,25.81099,26.91036,STAR,A0,SDSS,Xxx,field,None
spec-1393-52824-0252,BSS,1568447886843209728,242.0227,25.81137,20.37746,STAR,A0,SDSS,Xxx,field,None
spec-1393-52824-0386,BSS,1568484720482740224,240.9602,26.68536,7.30518,STAR,A0,SDSS,Xxx,field,None
spec-1393-52824-0501,BSS,1568516331442038784,242.4407,26.6743,16.62241,STAR,A0,SDSS,Xxx,field,None
spec-1393-52824-0610,BSS,1568546293133895680,242.6511,27.10529,21.06799,STAR,A0,SDSS,Xxx,field,None
spec-1394-53108-0205,BSS,1569560872253155328,213.6848,42.29617,17.28864,STAR,A0,SDSS,Xxx,field,None
spec-1396-53112-0144,BSS,1571795904581625856,220.0456,41.37648,44.79304,STAR,A0,SDSS,Xxx,field,None
spec-1396-53112-0397,BSS,1571865448692082688,218.7561,42.55763,17.41106,STAR,A0,SDSS,Xxx,field,None
spec-1396-53112-0518,BSS,1571898708918822912,220.2036,42.16985,9.76046,STAR,A0,SDSS,Xxx,field,None
spec-1398-53146-0070,BSS,1574027364000622592,226.4788,39.17263,35.34935,STAR,A0,SDSS,Xxx,field,None
spec-1398-53146-0089,BSS,1574032586680854528,225.8074,38.4081,5.581345,STAR,A0,SDSS,Xxx,field,None
spec-1398-53146-0352,BSS,1574104879570380800,224.3376,39.75605,24.98982,STAR,A0,SDSS,Xxx,field,None
spec-1399-53172-0177,BSS,1575182676279715840,228.2432,38.22282,17.1342,STAR,A0,SDSS,Xxx,field,None
spec-1399-53172-0207,BSS,1575190922616924160,228.1054,37.10133,8.755434,STAR,A0,SDSS,Xxx,field,None
spec-1399-53172-0385,BSS,1575239850884360192,227.4085,39.00683,13.09903,STAR,A0,SDSS,Xxx,field,None
spec-1401-53144-0014,BSS,1577389670524807168,234.5092,35.10746,5.114338,STAR,A0,SDSS,Xxx,field,None
spec-1401-53144-0155,BSS,1577428428309686272,233.3006,35.58718,35.8474,STAR,A0,SDSS,Xxx,field,None
spec-1401-53144-0347,BSS,1577481204867819520,231.6627,35.86233,30.09144,STAR,A0,SDSS,Xxx,field,None
spec-1401-53144-0476,BSS,1577516664117815296,232.8029,36.17191,22.73345,STAR,A0,SDSS,Xxx,field,None
spec-1402-52872-0470,BSS,1578640910193813504,235.4913,34.91293,48.46964,STAR,A0,SDSS,Xxx,field,None
spec-1404-52825-0038,BSS,1580773961963169792,240.5358,32.25837,14.96587,STAR,A0,SDSS,Xxx,field,None
spec-1404-52825-0192,BSS,1580816293160839168,238.8749,32.52856,36.88184,STAR,A0,SDSS,Xxx,field,None
spec-1404-52825-0498,BSS,1580900405800364032,239.2723,33.08562,37.06625,STAR,A0,SDSS,Xxx,field,None
spec-1405-52826-0178,BSS,1581938344793761792,241.4206,31.05626,19.61041,STAR,A0,SDSS,Xxx,field,None
spec-1405-52826-0528,BSS,1582034552061192192,241.3888,31.96433,13.20955,STAR,A0,SDSS,Xxx,field,None
spec-1407-52886-0020,BSS,1584146714904782848,245.9173,28.03478,27.24493,STAR,A0,SDSS,Xxx,field,None
spec-1407-52886-0042,BSS,1584152762218735616,245.59,27.64487,20.90134,STAR,A0,SDSS,Xxx,field,None
spec-1407-52886-0307,BSS,1584225604864075776,243.3814,28.96224,31.31435,STAR,A0,SDSS,Xxx,field,None
spec-1408-52822-0019,BSS,1585272338859976704,247.7349,26.41713,7.260749,STAR,A0,SDSS,Xxx,field,None
spec-1408-52822-0191,BSS,1585319617859971072,246.3077,27.40875,18.35452,STAR,A0,SDSS,Xxx,field,None
spec-1408-52822-0225,BSS,1585328963708807168,245.942,27.09918,11.34124,STAR,A0,SDSS,Xxx,field,None
spec-1408-52822-0260,BSS,1585338584435550208,246.5758,26.72771,7.095265,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0236,BSS,1592087392058107904,250.7695,23.73616,23.21075,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0291,BSS,1592102510342989824,250.3719,23.68183,15.37483,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0326,BSS,1592112131069732864,250.5551,24.91548,27.2748,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0334,BSS,1592114330092988416,250.6441,24.90951,30.20739,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0381,BSS,1592127249354614784,250.4021,24.74091,32.19762,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0466,BSS,1592150613976705024,251.2121,24.57363,37.24424,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0489,BSS,1592156936168564736,251.5384,24.45727,25.99503,STAR,A0,SDSS,Xxx,field,None
spec-1414-53135-0500,BSS,1592159959825541120,251.5314,24.15018,44.87776,STAR,A0,SDSS,Xxx,field,None
spec-1416-52875-0013,BSS,1594277889736468480,237.3761,35.78096,12.72264,STAR,A0,SDSS,Xxx,field,None
spec-1416-52875-0414,BSS,1594388115777153024,236.1271,37.78314,19.52603,STAR,A0,SDSS,Xxx,field,None
spec-1416-52875-0636,BSS,1594449138672494592,238.155,36.55626,20.71966,STAR,A0,SDSS,Xxx,field,None
spec-1417-53141-0505,BSS,1595539034036267008,239.1412,35.51133,22.84549,STAR,A0,SDSS,Xxx,field,None
spec-1421-53149-0454,BSS,1600028615024601088,246.5552,30.36846,11.01156,STAR,A0,SDSS,Xxx,field,None
spec-1421-53149-0476,BSS,1600034662338553856,246.1695,29.63905,31.4815,STAR,A0,SDSS,Xxx,field,None
spec-1421-53149-0583,BSS,1600064074274596864,247.7414,29.41262,13.30396,STAR,A0,SDSS,Xxx,field,None
spec-1426-52993-0578,BSS,1605692196802029568,152.7661,38.36419,36.31474,STAR,A0,SDSS,Xxx,field,None
spec-1437-53046-0368,BSS,1618019372306032640,165.5195,42.10197,57.86024,STAR,A0,SDSS,Xxx,field,None
spec-1437-53046-0434,BSS,1618037514247890944,165.4054,41.03564,10.04964,STAR,A0,SDSS,Xxx,field,None
spec-1440-53084-0059,BSS,1621312135390849024,170.8933,40.78248,38.48375,STAR,A0,SDSS,Xxx,field,None
spec-1442-53050-0275,BSS,1623623308262008832,172.11,46.4775,46.42516,STAR,A0,SDSS,Xxx,field,None
spec-1444-53054-0572,BSS,1625956746881165312,176.4424,48.15951,10.97777,STAR,A0,SDSS,Xxx,field,None
spec-1446-53080-0243,BSS,1628118112299673600,177.9152,46.26983,41.68317,STAR,A0,SDSS,Xxx,field,None
spec-1449-53116-0477,BSS,1631560134054406144,181.2634,48.07384,49.57611,STAR,A0,SDSS,Xxx,field,None
spec-1449-53116-0630,BSS,1631602190374168576,183.3988,48.10494,14.52625,STAR,A0,SDSS,Xxx,field,None
spec-1452-53112-0388,BSS,1634913369574107136,185.2663,42.77911,19.91278,STAR,A0,SDSS,Xxx,field,None
spec-1455-53089-0335,BSS,1638276500379691008,189.494,48.0675,22.28454,STAR,A0,SDSS,Xxx,field,None
spec-1455-53089-0454,BSS,1638309210850617344,191.1899,48.09269,24.49351,STAR,A0,SDSS,Xxx,field,None
spec-1456-53115-0063,BSS,1639327633932052480,192.7174,41.3446,9.26564,STAR,A0,SDSS,Xxx,field,None
spec-1456-53115-0199,BSS,1639365017327396864,192.1437,41.49412,35.33477,STAR,A0,SDSS,Xxx,field,None
spec-1458-53119-0336,BSS,1641654475481442304,193.1832,42.41742,28.5032,STAR,A0,SDSS,Xxx,field,None
spec-1467-53115-0055,BSS,1651710333884065792,212.0266,43.36443,27.47102,STAR,A0,SDSS,Xxx,field,None
spec-1467-53115-0404,BSS,1651806266273589248,210.9391,45.69612,24.53913,STAR,A0,SDSS,Xxx,field,None
spec-1473-52908-0068,BSS,1658469303265028096,328.7086,-0.458747,12.18444,STAR,A0,SDSS,Xxx,field,None
spec-1499-53001-0526,BSS,1687868596484597760,18.57018,0.73191,15.80452,STAR,A0,SDSS,Xxx,field,None
spec-1501-53740-0546,BSS,1690125906254784512,22.02407,1.099166,7.0494,STAR,A0,SDSS,Xxx,field,None
spec-1567-53172-0044,BSS,1764297301867653120,254.6816,17.65021,13.64229,STAR,A0,SDSS,Xxx,field,None
spec-1567-53172-0102,BSS,1764313244786255872,254.9142,18.16479,25.05478,STAR,A0,SDSS,Xxx,field,None
spec-1567-53172-0448,BSS,1764408352542058496,254.6825,19.66877,12.75297,STAR,A0,SDSS,Xxx,field,None
spec-1567-53172-0597,BSS,1764449309350193152,255.3298,18.89729,15.85244,STAR,A0,SDSS,Xxx,field,None
spec-1568-53169-0138,BSS,1765449040247416832,252.9469,18.74233,13.81534,STAR,A0,SDSS,Xxx,field,None
spec-1568-53169-0189,BSS,1765463059020670976,252.7525,19.19584,6.558939,STAR,A0,SDSS,Xxx,field,None
spec-1568-53169-0562,BSS,1765565588479961088,253.8119,21.10406,14.06472,STAR,A0,SDSS,Xxx,field,None
spec-1569-53168-0618,BSS,1766706881532815360,252.4666,21.77061,12.72926,STAR,A0,SDSS,Xxx,field,None
spec-1570-53149-0157,BSS,1767706062405789696,250.4923,21.39586,10.68899,STAR,A0,SDSS,Xxx,field,None
spec-1570-53149-0281,BSS,1767740147266250752,249.5038,20.80643,12.61834,STAR,A0,SDSS,Xxx,field,None
spec-1570-53149-0341,BSS,1767756639940667392,249.1467,22.21652,9.643644,STAR,A0,SDSS,Xxx,field,None
spec-1570-53149-0406,BSS,1767774507004618752,250.5543,23.26941,21.24696,STAR,A0,SDSS,Xxx,field,None
spec-1570-53149-0500,BSS,1767800345527871488,250.4266,22.03007,13.93716,STAR,A0,SDSS,Xxx,field,None
spec-1571-53174-0053,BSS,1768803375429740544,249.1967,21.599,37.05021,STAR,A0,SDSS,Xxx,field,None
spec-1571-53174-0062,BSS,1768805849330903040,250.0096,22.23198,49.03764,STAR,A0,SDSS,Xxx,field,None
spec-1571-53174-0225,BSS,1768850654429734912,248.2268,22.36314,8.799194,STAR,A0,SDSS,Xxx,field,None
spec-1571-53174-0451,BSS,1768912776836704256,249.4728,23.47094,11.46729,STAR,A0,SDSS,Xxx,field,None
spec-1572-53177-0052,BSS,1769929000509007872,248.1563,23.08449,26.43636,STAR,A0,SDSS,Xxx,field,None
spec-1572-53177-0137,BSS,1769952365131098112,247.3885,22.47358,8.802107,STAR,A0,SDSS,Xxx,field,None
spec-1572-53177-0178,BSS,1769963635125282816,247.608,23.82903,13.4818,STAR,A0,SDSS,Xxx,field,None
spec-1572-53177-0379,BSS,1770018885584578560,247.5298,25.16527,24.2967,STAR,A0,SDSS,Xxx,field,None
spec-1572-53177-0423,BSS,1770030980212484096,247.4159,24.29685,54.55614,STAR,A0,SDSS,Xxx,field,None
spec-1572-53177-0493,BSS,1770050221665970176,247.9356,24.10108,15.26759,STAR,A0,SDSS,Xxx,field,None
spec-1572-53177-0639,BSS,1770090353840384000,249.0732,24.0561,12.49943,STAR,A0,SDSS,Xxx,field,None
spec-1573-53226-0052,BSS,1771054901237934080,247.3049,23.43123,19.7297,STAR,A0,SDSS,Xxx,field,None
spec-1573-53226-0245,BSS,1771107952673974272,245.8835,23.52868,41.57499,STAR,A0,SDSS,Xxx,field,None
spec-1577-53495-0215,BSS,1775603310477207552,242.565,27.32017,13.87372,STAR,A0,SDSS,Xxx,field,None
spec-1577-53495-0529,BSS,1775689622139987968,243.0332,29.24032,10.9253,STAR,A0,SDSS,Xxx,field,None
spec-1578-53496-0291,BSS,1776750101121755136,240.7098,28.09484,18.16465,STAR,A0,SDSS,Xxx,field,None
spec-1578-53496-0307,BSS,1776754499168266240,239.4831,28.91045,10.2277,STAR,A0,SDSS,Xxx,field,None
spec-1578-53496-0437,BSS,1776790233296168960,240.4771,29.27844,35.23766,STAR,A0,SDSS,Xxx,field,None
spec-1578-53496-0630,BSS,1776843284732209152,242.381,29.14751,6.151377,STAR,A0,SDSS,Xxx,field,None
spec-1578-53496-0632,BSS,1776843834488023040,242.5509,29.47913,25.02374,STAR,A0,SDSS,Xxx,field,None
spec-1579-53473-0015,BSS,1777800134340405248,240.047,29.69096,16.61544,STAR,A0,SDSS,Xxx,field,None
spec-1579-53473-0299,BSS,1777878199665977344,237.5583,29.73202,18.24135,STAR,A0,SDSS,Xxx,field,None
spec-1579-53473-0413,BSS,1777909535747368960,238.7719,31.23317,21.16536,STAR,A0,SDSS,Xxx,field,None
spec-1580-53145-0006,BSS,1778923554843158528,238.1934,31.09744,11.15341,STAR,A0,SDSS,Xxx,field,None
spec-1580-53145-0096,BSS,1778948293854783488,237.183,30.91553,7.531402,STAR,A0p,SDSS,Xxx,field,None
spec-1580-53145-0520,BSS,1779064842087327744,237.5052,32.13036,22.83839,STAR,A0,SDSS,Xxx,field,None
spec-1581-53149-0020,BSS,1780053303107807232,236.7121,31.54881,38.01411,STAR,A0,SDSS,Xxx,field,None
spec-1581-53149-0062,BSS,1780064847979898880,236.4819,32.22237,37.7664,STAR,A0,SDSS,Xxx,field,None
spec-1581-53149-0124,BSS,1780081890410129408,235.6881,31.51139,9.481394,STAR,A0,SDSS,Xxx,field,None
spec-1581-53149-0327,BSS,1780137690625239040,234.5535,33.29787,33.3683,STAR,A0,SDSS,Xxx,field,None
spec-1583-52941-0115,BSS,1782331212832991232,119.5784,20.5532,11.68671,STAR,A0,SDSS,Xxx,field,None
spec-1583-52941-0162,BSS,1782344132094617600,118.8811,20.32122,37.3109,STAR,A0,SDSS,Xxx,field,None
spec-1583-52941-0163,BSS,1782344406972524544,118.9851,20.25211,9.163896,STAR,A0,SDSS,Xxx,field,None
spec-1583-52941-0215,BSS,1782358700623685632,118.5398,20.11003,12.88573,STAR,A0,SDSS,Xxx,field,None
spec-1583-52941-0476,BSS,1782430443757398016,119.2937,21.15089,44.9495,STAR,A0,SDSS,Xxx,field,None
spec-1583-52941-0496,BSS,1782435941315536896,119.5792,20.87341,14.13997,STAR,A0,SDSS,Xxx,field,None
spec-1583-52941-0555,BSS,1782452159112046592,120.2112,21.09288,9.944803,STAR,A0,SDSS,Xxx,field,None
spec-1584-52943-0040,BSS,1783436496930367488,123.3352,22.66831,26.49581,STAR,A0,SDSS,Xxx,field,None
spec-1584-52943-0126,BSS,1783460136430364672,121.2784,21.62656,10.63309,STAR,A0,SDSS,Xxx,field,None
spec-1584-52943-0242,BSS,1783492022267570176,120.919,21.59296,16.85693,STAR,A0,SDSS,Xxx,field,None
spec-1584-52943-0404,BSS,1783536552488495104,122.2163,23.27935,34.19528,STAR,A0,SDSS,Xxx,field,None
spec-1584-52943-0478,BSS,1783556893453608960,121.8819,22.85693,70.15039,STAR,A0,SDSS,Xxx,field,None
spec-1585-52962-0358,BSS,1784649808330385408,123.3221,24.61333,10.40483,STAR,A0,SDSS,Xxx,field,None
spec-1585-52962-0379,BSS,1784655580766431232,124.5386,25.10543,18.45215,STAR,A0,SDSS,Xxx,field,None
spec-1585-52962-0458,BSS,1784677296121079808,125.1546,25.64471,45.13381,STAR,A0,SDSS,Xxx,field,None
spec-1585-52962-0490,BSS,1784686092214102016,124.8297,24.70148,31.66284,STAR,A0,SDSS,Xxx,field,None
spec-1586-52945-0300,BSS,1785759765033412608,125.6759,25.97075,20.97984,STAR,A0,SDSS,Xxx,field,None
spec-1586-52945-0338,BSS,1785770210393876480,126.0307,26.26076,12.72691,STAR,A0,SDSS,Xxx,field,None
spec-1587-52964-0565,BSS,1786958507904362496,130.3262,27.77422,49.33638,STAR,A0,SDSS,Xxx,field,None
spec-1588-52965-0531,BSS,1788075061979146240,132.0283,28.92579,32.37687,STAR,A0,SDSS,Xxx,field,None
spec-1590-52974-0086,BSS,1790204541275236352,135.6106,30.33969,27.53583,STAR,A0,SDSS,Xxx,field,None
spec-1590-52974-0335,BSS,1790272985874065408,133.7627,30.89736,27.71423,STAR,A0,SDSS,Xxx,field,None
spec-1590-52974-0608,BSS,1790348027542661120,136.1571,30.90016,9.633504,STAR,A0,SDSS,Xxx,field,None
spec-1591-52976-0017,BSS,1791311474640054272,138.5369,31.45283,13.30515,STAR,A0,SDSS,Xxx,field,None
spec-1592-52990-0051,BSS,1792446720630614016,140.1835,32.1833,13.62883,STAR,A0,SDSS,Xxx,field,None
spec-1592-52990-0089,BSS,1792457165991077888,139.8008,32.24222,14.67879,STAR,A0,SDSS,Xxx,field,None
spec-1592-52990-0172,BSS,1792479980857354240,139.8836,32.41278,20.83702,STAR,A0,SDSS,Xxx,field,None
spec-1593-52991-0162,BSS,1793603132001904640,142.2926,33.64194,39.23933,STAR,A0,SDSS,Xxx,field,None
spec-1594-52992-0202,BSS,1794740027041802240,144.2533,34.02988,58.76101,STAR,A0,SDSS,Xxx,field,None
spec-1596-52998-0370,BSS,1797038006444517376,149.2366,37.63522,22.23959,STAR,A0,SDSS,Xxx,field,None
spec-1596-52998-0622,BSS,1797107275677067264,151.1951,37.36525,16.06693,STAR,A0,SDSS,Xxx,field,None
spec-1617-53112-0249,BSS,1820648646174074880,169.0291,6.571245,20.77923,STAR,A0,SDSS,Xxx,field,None
spec-1617-53112-0520,BSS,1820723138086856704,170.2338,7.426108,45.66491,STAR,A0,SDSS,Xxx,field,None
spec-1622-53385-0156,BSS,1826252586643122176,179.0873,7.520197,45.96947,STAR,A0,SDSS,Xxx,field,None
spec-1622-53385-0408,BSS,1826321855875672064,178.5981,8.774672,10.55967,STAR,A0,SDSS,Xxx,field,None
spec-1623-53089-0073,BSS,1827355666717632512,182.0519,7.05784,30.56006,STAR,A0,SDSS,Xxx,field,None
spec-1623-53089-0251,BSS,1827404594985068544,180.3751,6.608572,12.68548,STAR,A0,SDSS,Xxx,field,None
spec-1623-53089-0396,BSS,1827444452281575424,179.8154,7.641095,7.29061,STAR,A0,SDSS,Xxx,field,None
spec-1623-53089-0424,BSS,1827452148862969856,180.1444,7.566637,13.79729,STAR,A0,SDSS,Xxx,field,None
spec-1657-53520-0457,BSS,1865741823897528320,243.2109,24.11862,10.00621,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0158,BSS,1869037330258487296,306.9139,76.91139,20.07359,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0161,BSS,1869038154892208128,305.2111,76.64046,16.08124,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0186,BSS,1869045026839881728,303.1694,76.84514,51.83232,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0375,BSS,1869096978764294144,300.0891,77.94501,20.85496,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0408,BSS,1869106049735223296,302.3414,78.47677,51.82343,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0413,BSS,1869107424124758016,301.5209,78.57269,12.50113,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0452,BSS,1869118144363128832,302.5825,78.27999,21.29707,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0577,BSS,1869152504101496832,306.8173,77.77392,50.68621,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0586,BSS,1869154978002659328,308.3354,77.60152,12.88032,STAR,A0,SDSS,Xxx,field,None
spec-1660-53230-0630,BSS,1869167072630564864,309.8457,77.17463,36.82439,STAR,A0,SDSS,Xxx,field,None
spec-1661-53240-0358,BSS,1870218205914490880,297.5866,77.33264,7.534645,STAR,A0,SDSS,Xxx,field,None
spec-1661-53240-0461,BSS,1870246518338906112,304.3149,77.72193,9.62376,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0009,BSS,1871248168901961728,353.2322,52.07538,15.41478,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0012,BSS,1871248993535682560,352.8148,52.08414,12.44111,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0041,BSS,1871256964994983936,352.3217,51.7376,15.34388,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0049,BSS,1871259164018239488,352.2586,51.46864,37.80334,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0063,BSS,1871263012308936704,353.0235,52.52636,49.56651,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0067,BSS,1871264111820564480,352.924,52.73294,55.99977,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0086,BSS,1871269334500796416,351.8924,51.91597,30.62052,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0097,BSS,1871272358157772800,351.7943,51.73235,54.72432,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0113,BSS,1871276756204283904,352.0594,52.60798,20.37986,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0165,BSS,1871291049855444992,351.204,52.74013,59.92292,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0169,BSS,1871292149367072768,350.9717,52.2518,29.17021,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0181,BSS,1871295447901956096,350.6998,52.3948,57.5848,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0199,BSS,1871300395704281088,350.7466,52.85164,49.23415,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0201,BSS,1871300945460094976,350.9313,51.59438,19.44469,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0210,BSS,1871303419361257472,350.9117,51.45938,51.25871,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0213,BSS,1871304243994978304,350.811,52.07887,59.50441,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0214,BSS,1871304518872885248,351.0621,52.21114,37.19774,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0244,BSS,1871312765210093568,350.5757,51.51495,52.03603,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0247,BSS,1871313589843814400,350.372,51.87257,20.42394,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0254,BSS,1871315513989163008,350.5683,51.48264,11.4574,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0255,BSS,1871315788867069952,350.4527,52.25062,30.8915,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0261,BSS,1871317438134511616,350.0427,52.95203,24.80948,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0276,BSS,1871321561303115776,349.8331,52.51032,47.28235,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0279,BSS,1871322385936836608,350.0665,52.66678,52.09809,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0296,BSS,1871327058861254656,349.9998,51.91467,7.620272,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0306,BSS,1871329807640324096,349.3786,52.60166,46.25488,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0323,BSS,1871334480564742144,349.5885,53.7284,58.06089,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0330,BSS,1871336404710090752,349.9716,53.64859,17.12927,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0356,BSS,1871343551535671296,349.7055,53.2231,5.4314,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0369,BSS,1871347124948461568,350.6115,53.92181,14.7616,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0399,BSS,1871355371285669888,350.0959,53.22752,37.58821,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0408,BSS,1871357845186832384,351.0175,54.06727,49.29169,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0424,BSS,1871362243233343488,350.5045,53.25244,55.68963,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0456,BSS,1871371039326365696,351.4076,53.56934,39.12379,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0461,BSS,1871372413715900416,350.9598,53.38756,48.16201,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0476,BSS,1871376536884504576,350.9315,53.29398,52.85812,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0508,BSS,1871385332977526784,351.9566,53.23455,51.77306,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0524,BSS,1871389731024037888,351.7592,54.18569,19.50001,STAR,A0,SDSS,Xxx,field,None
spec-1662-52970-0573,BSS,1871403200041478144,352.4554,53.57299,11.07298,STAR,A0,SDSS,Xxx,field,None
